RPI3B+,O3,SMI,8,RGB565,512,0.065737792,0.000134,15.211950,15.950886
RPI3B+,O3,SMI,8,RGB565,1024,0.058961490,0.000314,16.960223,17.784083
RPI3B+,O3,SMI,8,RGB565,2048,0.056656031,0.000356,17.650372,18.507756
RPI3B+,O3,SMI,8,RGB565,4096,0.053651958,0.000274,18.638649,19.544040
RPI3B+,O3,SMI,8,RGB565,8192,0.052483458,0.000266,19.053622,19.979171
RPI3B+,O3,SMI,8,RGB565,16384,0.051863875,0.000256,19.281243,20.217849
RPI3B+,O3,SMI,8,RGB565,32768,0.053132229,0.000117,18.820968,19.735216
RPI3B+,O3,SMI,8,RGB565,65536,0.053402302,0.000372,18.725785,19.635408
RPI3B+,O3,SMI,8,RGB565,131072,0.052993073,0.000118,18.870391,19.787039
RPI3B+,O3,SMI,8,RGB565,262144,0.053209292,0.000176,18.793710,19.706633
RPI3B+,O3,SMI,8,RGB565,524288,0.071312646,0.015081,14.022758,14.703928
RPI3B+,O3,SMI,8,RGB565,1048576,0.057397698,0.006629,17.422302,18.268607
RPI3B+,O3,SMI,8,RGB565,8,0.213616637,0.004048,4.681283,4.908681
RPI3B+,O3,SMI,8,RGB565,16,0.134399916,0.000491,7.440481,7.801910
RPI3B+,O3,SMI,8,RGB565,32,0.090535739,0.000529,11.045362,11.581901
RPI3B+,O3,SMI,8,RGB565,64,0.066445724,0.000753,15.049877,15.780940
RPI3B+,O3,SMI,8,RGB565,128,0.054257442,0.000161,18.430651,19.325939
RPI3B+,O3,SMI,8,RGB565,256,0.045521706,0.000450,21.967542,23.034638
RPI3B+,O3,SMI,8,RGB565,512,0.038248751,0.000574,26.144645,27.414647
RPI3B+,O3,SMI,8,RGB565,1024,0.033997908,0.000463,29.413575,30.842368
RPI3B+,O3,SMI,8,RGB565,2048,0.032391181,0.000453,30.872601,32.372268
RPI3B+,O3,SMI,8,RGB565,4096,0.031651113,0.000243,31.594465,33.129198
RPI3B+,O3,SMI,8,RGB565,8192,0.039175410,0.000671,25.526216,26.766178
RPI3B+,O3,SMI,8,RGB565,16384,0.042657030,0.000288,23.442795,24.581552
RPI3B+,O3,SMI,8,RGB565,32768,0.044052123,0.000413,22.700381,23.803075
RPI3B+,O3,SMI,8,RGB565,65536,0.044766180,0.000208,22.338292,23.423397
RPI3B+,O3,SMI,8,RGB565,131072,0.045488238,0.000281,21.983705,23.051586
RPI3B+,O3,SMI,8,RGB565,262144,0.047297932,0.001160,21.142573,22.169595
RPI3B+,O3,SMI,8,RGB565,524288,0.049848517,0.000233,20.060777,21.035250
RPI3B+,O3,SMI,8,RGB565,1048576,0.049998891,0.000404,20.000444,20.971985
RPI3B+,O3,SMI,8,RGB565,8,0.224220784,0.014760,4.459890,4.676533
RPI3B+,O3,SMI,8,RGB565,16,0.130590028,0.001077,7.657553,8.029526
RPI3B+,O3,SMI,8,RGB565,32,0.086482978,0.000649,11.562969,12.124652
RPI3B+,O3,SMI,8,RGB565,64,0.063952107,0.000241,15.636701,16.396270
RPI3B+,O3,SMI,8,RGB565,128,0.055416829,0.000211,18.045060,18.921617
RPI3B+,O3,SMI,8,RGB565,256,0.046477552,0.000151,21.515763,22.560913
RPI3B+,O3,SMI,8,RGB565,512,0.039015349,0.000363,25.630938,26.875987
RPI3B+,O3,SMI,8,RGB565,1024,0.041395841,0.001783,24.157016,25.330467
RPI3B+,O3,SMI,8,RGB565,2048,0.036135069,0.003819,27.673947,29.018237
RPI3B+,O3,SMI,8,RGB565,4096,0.032686178,0.000105,30.593971,32.080104
RPI3B+,O3,SMI,8,RGB565,8192,0.040154340,0.000120,24.903908,26.113640
RPI3B+,O3,SMI,8,RGB565,16384,0.043972062,0.000164,22.741713,23.846414
RPI3B+,O3,SMI,8,RGB565,32768,0.045444800,0.000643,22.004718,23.073619
RPI3B+,O3,SMI,8,RGB565,65536,0.045717215,0.000120,21.873599,22.936130
RPI3B+,O3,SMI,8,RGB565,131072,0.046319835,0.000175,21.589023,22.637732
RPI3B+,O3,SMI,8,RGB565,262144,0.047249359,0.000442,21.164308,22.192386
RPI3B+,O3,SMI,8,RGB565,524288,0.049087949,0.001869,20.371599,21.361169
RPI3B+,O3,SMI,8,RGB565,1048576,0.048816660,0.000519,20.484810,21.479880
RPI3B+,O3,SMI,8,RGB565,8,0.209339846,0.001548,4.776921,5.008965
RPI3B+,O3,SMI,8,RGB565,16,0.133458995,0.000409,7.492938,7.856915
RPI3B+,O3,SMI,8,RGB565,32,0.095548773,0.005715,10.465859,10.974249
RPI3B+,O3,SMI,8,RGB565,64,0.068228710,0.003050,14.656587,15.368545
RPI3B+,O3,SMI,8,RGB565,128,0.055564401,0.000171,17.997135,18.871363
RPI3B+,O3,SMI,8,RGB565,256,0.045806672,0.000667,21.830881,22.891338
RPI3B+,O3,SMI,8,RGB565,512,0.038091346,0.000546,26.252682,27.527933
RPI3B+,O3,SMI,8,RGB565,1024,0.034092626,0.000166,29.331856,30.756680
RPI3B+,O3,SMI,8,RGB565,2048,0.032274088,0.000131,30.984609,32.489717
